"","latitude","longitude","parameter_name","method_name","year","arithmetic_mean","arithmetic_standard_dev","state_name"
"1692",34.419997,-119.70069,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",1987,1.505558,1.482663,"California"
"1693",34.419997,-119.70069,"Carbon monoxide","",1987,1.502693,1.077393,"California"
"1694",37.482934,-122.20337,"o-Xylene","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,1.499,1.766238,"California"
"1695",32.631231,-117.059075,"Sulfur dioxide","INSTRUMENTAL - PULSED FLUORESCENT",1987,1.498367,3.792757,"California"
"1696",33.821353,-117.91427,"Carbon monoxide","",1987,1.497883,1.106978,"California"
"1697",32.631231,-117.059075,"Sulfur dioxide","",1987,1.485083,3.272338,"California"
"1698",29.426944,-98.486389,"Carbon monoxide","",1987,1.484323,1.063816,"Texas"
"1699",42.270009,-83.162585,"SO2 max 5-min avg","Instrumental - Ultraviolet Fluorescence API 100 EU",2017,1.478952,3.978272,"Michigan"
"1700",37.641597,-120.994656,"Ammonium PM10 STP","HI-VOL-SA/GMW1200 - ION CHROMATOCHRPH CONDUCTIMETRIC",1987,1.476897,1.950045,"California"
"1701",32.482083,-97.026899,"Nitric oxide (NO)","INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE",2017,1.467447,3.900688,"Texas"
"1702",32.631231,-117.059075,"Sulfur dioxide","",1987,1.456105,2.128145,"California"
"1703",34.10002,-117.49201,"Sulfur dioxide","INSTRUMENTAL - PULSED FLUORESCENT",1987,1.441267,3.516074,"California"
"1704",42.302786,-83.10653,"Toluene","SS-CANISTER-PRESSURIZED - GAS CHROMATOGRAPH MASS SPECTRO",2017,1.44,0.730601,"Michigan"
"1705",38.006311,-121.641918,"Toluene","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,1.437,1.269998,"California"
"1706",37.765946,-122.399044,"Methyl chloroform","TEDLAR-BAG-24-HR-SAMPLE - GC - ELECTRON CAPTURE DETECTOR",1987,1.435,1.183638,"California"
"1707",34.10002,-117.49201,"Sulfur dioxide","",1987,1.432077,3.008835,"California"
"1708",36.725228,-119.751254,"Sulfur dioxide","",1987,1.427488,3.481755,"California"
"1709",36.725228,-119.751254,"Sulfur dioxide","INSTRUMENTAL - PULSED FLUORESCENT",1987,1.424034,4.101256,"California"
"1710",33.553056,-86.815,"SO2 max 5-min avg","INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE",2017,1.412161,3.783394,"Alabama"
"1711",32.344008,-95.415752,"Nitrogen dioxide (NO2)","INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE",2017,1.404556,1.851838,"Texas"
"1712",35.1433,-119.465675,"Ammonium PM10 STP","HI-VOL-SA/GMW1200 - ION CHROMATOCHRPH CONDUCTIMETRIC",1987,1.394615,1.449225,"California"
"1713",32.791194,-116.942092,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",1987,1.39208,1.245272,"California"
"1714",33.99958,-117.41601,"Ethylbenzene","6L Pressurized Canister - Precon Saturn GC/MS",2017,1.392,0.849659,"California"
"1715",37.948172,-122.364852,"SO2 max 5-min avg","INSTRUMENTAL - PULSED FLUORESCENT",2017,1.390205,1.545995,"California"
"1716",38.727681,-120.826047,"Sulfate PM10 STP","HI-VOL-SA/GMW1200 - ION CHROMATOGRAPH CONDUCTIMETRIC",1987,1.383333,0.70407,"California"
"1717",33.545278,-86.549167,"Sulfur dioxide","",1987,1.366667,0.443471,"Alabama"
"1718",33.99958,-117.41601,"Carbon monoxide","",1987,1.362283,0.998279,"California"
"1719",29.520443,-95.392509,"Nitric oxide (NO)","INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE",2017,1.361463,4.49395,"Texas"
"1720",37.765946,-122.399044,"Ethylbenzene","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,1.348,0.805704,"California"
"1721",37.482934,-122.20337,"Dichloromethane","TEDLAR BAG - PACKED COLUMN GC - ECD/PID",1987,1.342917,1.612758,"California"
"1722",37.299941,-120.501024,"Ammonium PM10 STP","HI-VOL-SA/GMW1200 - ION CHROMATOCHRPH CONDUCTIMETRIC",1987,1.342167,1.568116,"California"
"1723",32.836461,-117.128752,"Sulfur dioxide","",1987,1.33966,1.994456,"California"
"1724",34.10374,-117.62914,"Carbon monoxide","",1987,1.327607,0.722964,"California"
"1725",34.1365,-117.92391,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",1987,1.32487,0.902105,"California"
"1726",32.836461,-117.128752,"Sulfur dioxide","INSTRUMENTAL - PULSED FLUORESCENT",1987,1.324495,3.551218,"California"
"1727",34.10374,-117.62914,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",1987,1.319333,0.97836,"California"
"1728",32.727273,-117.154477,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",1987,1.31886,1.4676,"California"
"1729",37.793624,-122.263376,"o-Xylene","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,1.318857,1.190034,"California"
"1730",42.302786,-83.10653,"Formaldehyde","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION",2017,1.314286,0.456175,"Michigan"
"1731",34.725538,-120.428774,"Sulfur dioxide","INSTRUMENTAL - PULSED FLUORESCENT",1987,1.314286,1.77335,"California"
"1732",36.841331,-119.875415,"Nitric oxide (NO)","INSTRUMENTAL - CHEMILUMINESCENCE",2017,1.313462,3.742335,"California"
"1733",37.3735,-122.077,"Dichloromethane","TEDLAR BAG - PACKED COLUMN GC - ECD/PID",1987,1.295,1.878938,"California"
"1734",40.549985,-122.382011,"Sulfate PM10 STP","HI-VOL-SA/GMW1200 - ION CHROMATOGRAPH CONDUCTIMETRIC",1987,1.291379,0.730125,"California"
"1735",35.3165,-101.7418,"Sulfur dioxide","INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE",2017,1.287166,6.454768,"Texas"
"1736",34.475267,-120.189871,"Std Dev Vt Wind Speed","INSTRUMENTAL - ARITHMETIC STANDARD DEVIATION",1987,1.275172,1.032674,"California"
"1737",38.05492,-122.233229,"Sulfur dioxide","",2017,1.272389,0.784908,"California"
"1738",38.745726,-121.266312,"Benzene","6L Pressurized Canister - Precon Saturn GC/MS",2017,1.272,0.560286,"California"
"1739",29.352911,-98.332814,"SO2 max 5-min avg","INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE",2017,1.267456,4.347816,"Texas"
"1740",30.668583,-88.219026,"Nitrate (precip)","Precipitation - Nessler's reagent",1987,1.265789,1.112406,"Alabama"
"1741",37.950741,-121.268523,"Ammonium PM10 STP","HI-VOL-SA/GMW1200 - ION CHROMATOCHRPH CONDUCTIMETRIC",1987,1.257895,1.59655,"California"
"1742",31.79056,-85.97917,"Lead (TSP) STP","HI-VOL - ATOMIC ABSORPTION",1987,1.247759,1.540669,"Alabama"
"1743",38.745726,-121.266312,"Toluene","6L Pressurized Canister - Precon Saturn GC/MS",2017,1.246,1.220893,"California"
"1744",32.583466,-85.93246,"Rain/melt precipitation","BUCKET - CONTINUOUS OR INCREMENTAL",1987,1.239487,0.948073,"Alabama"
"1745",34.402773,-119.458454,"Std Dev Hz Wind Speed","INSTRUMENTAL - ARITHMETIC STANDARD DEVIATION",1987,1.232509,0.732761,"California"
"1746",34.276362,-118.683757,"Carbon monoxide","",1987,1.225394,0.823612,"California"
"1747",33.485556,-86.915,"Copper (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,1.217111,0.24549,"Alabama"
"1748",34.10374,-117.62914,"Dichloromethane","TEDLAR-BAG-24-HR-SAMPLE - GC - ELECTRON CAPTURE DETECTOR",1987,1.208696,1.083728,"California"
"1749",36.785322,-119.774174,"Acrolein - Unverified","6L Pressurized Canister - Precon Saturn GC/MS",2017,1.206,0.560205,"California"
"1750",36.086062,-119.563457,"Ammonium PM10 STP","HI-VOL-SA/GMW1200 - ION CHROMATOCHRPH CONDUCTIMETRIC",1987,1.203721,1.729085,"California"
"1751",27.76534,-97.434262,"Sulfur dioxide","INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE",2017,1.2,1.85491,"Texas"
"1752",33.99958,-117.41601,"Tetrachloroethylene","TEDLAR-BAG-24-HR-SAMPLE - GC - ELECTRON CAPTURE DETECTOR",1987,1.198857,1.067572,"California"
"1753",38.006311,-121.641918,"Sulfur dioxide","",2017,1.195506,0.265822,"California"
"1754",37.482934,-122.20337,"Methyl ethyl ketone","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,1.193,0.468192,"California"
"1755",33.0752,-94.8474,"SO2 max 5-min avg","INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE",2017,1.189093,4.615649,"Texas"
"1756",31.768291,-106.50126,"Carbon monoxide","",1987,1.18442,1.08848,"Texas"
"1757",34.52744,-120.1965,"Nitrogen dioxide (NO2)","INSTRUMENTAL - CHEMILUMINESCENCE",2017,1.180912,1.787588,"California"
"1758",34.478045,-120.211816,"Std Dev Vt Wind Speed","INSTRUMENTAL - ARITHMETIC STANDARD DEVIATION",1987,1.180502,0.825642,"California"
"1759",38.012816,-122.134467,"Sulfur dioxide","",2017,1.177778,0.775724,"California"
"1760",33.545661,-86.782768,"Carbon monoxide","",1987,1.175405,0.857458,"Alabama"
"1761",33.545661,-86.782768,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",1987,1.168688,1.065561,"Alabama"
"1762",37.949924,-122.357193,"Methyl chloroform","TEDLAR-BAG-24-HR-SAMPLE - GC - ELECTRON CAPTURE DETECTOR",1987,1.161667,0.579684,"California"
"1763",39.81336,-120.47069,"EC CSN_Rev Unadjusted PM2.5 LC TOT","URG 3000N w/Pall Quartz filter and Cyclone Inlet - EC1+EC2+EC3-(OP(TOT))=(88383+88384+88385-88388))",2017,1.16,1.25573,"California"
"1764",37.6849,-121.7659,"Dichloromethane","TEDLAR BAG - PACKED COLUMN GC - ECD/PID",1987,1.158182,0.714814,"California"
"1765",37.9604,-122.356811,"Sulfur dioxide","INSTRUMENTAL - PULSED FLUORESCENT",2017,1.158063,0.721248,"California"
"1766",38.006311,-121.641918,"Sulfur dioxide","",2017,1.157705,0.328626,"California"
"1767",37.864767,-122.302741,"Acetonitrile","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,1.153,2.824262,"California"
"1768",34.10002,-117.49201,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",1987,1.152526,0.821075,"California"
"1769",32.676186,-115.484144,"Ethylbenzene","6L Pressurized Canister - Precon Saturn GC/MS",2017,1.152,0.787096,"California"
"1770",33.503717,-86.81249,"Carbon monoxide","",1987,1.146657,0.98595,"Alabama"
"1771",33.503717,-86.81249,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",1987,1.13857,1.197957,"Alabama"
"1772",42.283069,-83.161145,"m/p Xylene","6L SUBATM SS CANISTER - ENTECH PRECONCENTRATOR GC/MS",2017,1.138462,1.343092,"Michigan"
"1773",37.950741,-121.268523,"o-Xylene","6L Pressurized Canister - Precon Saturn GC/MS",2017,1.136,0.930204,"California"
"1774",33.503717,-86.81249,"Carbon monoxide","",1987,1.134227,0.942792,"Alabama"
"1775",38.102507,-122.237976,"SO2 max 5-min avg","INSTRUMENTAL - PULSED FLUORESCENT",2017,1.133994,0.716958,"California"
"1776",33.503717,-86.81249,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",1987,1.126393,1.153554,"Alabama"
"1777",42.283069,-83.161145,"Acrolein - Unverified","6L SUBATM SS CANISTER - ENTECH PRECONCENTRATOR GC/MS",2017,1.107692,1.027944,"Michigan"
"1778",42.292231,-83.106807,"Carbon monoxide","",1987,1.106426,0.601455,"Michigan"
"1779",29.385234,-94.93152,"Sulfur dioxide","INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE",2017,1.105014,1.243704,"Texas"
"1780",42.292231,-83.106807,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",1987,1.100727,0.852482,"Michigan"
"1781",34.514708,-120.417661,"Sulfur dioxide","",1987,1.089636,1.590042,"California"
"1782",37.832725,-122.527658,"Acetonitrile","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,1.085429,2.871774,"California"
"1783",42.289449,-83.153435,"m/p Xylene","6L SUBATM SS CANISTER - ENTECH PRECONCENTRATOR GC/MS",2017,1.08,1.159561,"Michigan"
"1784",33.656131,-117.930613,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",1987,1.078858,1.5679,"California"
"1785",38.102507,-122.237976,"Carbon monoxide","",1987,1.074425,1.044121,"California"
"1786",39.933503,-120.943009,"Nitrate PM10 STP","HI-VOL-SA/GMW1200 - ION CHROMATOGRAPH CONDUCTIMETRIC",1987,1.072414,0.415672,"California"
"1787",35.356092,-119.041209,"Ethylbenzene","6L Pressurized Canister - Precon Saturn GC/MS",2017,1.072,0.60821,"California"
"1788",38.84846,-122.75797,"Strontium PM10 LC","R&P FRM PM2.5 mod for PM10 - X-ray Fluorescence",2017,1.066667,0.258199,"California"
"1789",38.77453,-122.6995,"Chromium PM10 LC","R&P FRM PM2.5 mod for PM10 - X-ray Fluorescence",2017,1.066667,0.258199,"California"
"1790",37.948172,-122.364852,"Benzene","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,1.061143,0.400436,"California"
"1791",38.012816,-122.134467,"Sulfur dioxide","INSTRUMENTAL - PULSED FLUORESCENT",1987,1.056808,3.434471,"California"
"1792",38.012816,-122.134467,"Sulfur dioxide","",1987,1.052166,3.039608,"California"
"1793",37.718442,-122.160997,"Methyl chloroform","TEDLAR BAG - PACKED COLUMN GC - ECD/PID",1987,1.048182,0.682311,"California"
"1794",37.832725,-122.527658,"Ethyl alcohol","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,1.046857,0.568609,"California"
"1795",37.950741,-121.268523,"Ethylbenzene","6L Pressurized Canister - Precon Saturn GC/MS",2017,1.04,0.536656,"California"
"1796",38.029258,-121.896866,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",1987,1.038001,0.730756,"California"
"1797",33.627244,-117.691163,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",1987,1.035056,1.049837,"California"
"1798",37.64571,-118.96652,"Sulfate PM10 STP","HI-VOL-SA/GMW1200 - ION CHROMATOGRAPH CONDUCTIMETRIC",1987,1.030645,0.523728,"California"
"1799",38.310942,-122.296189,"Ethylbenzene","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,1.017143,0.567482,"California"
"1800",37.743065,-122.169935,"o-Xylene","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,1.013333,0.447533,"California"
"1801",32.631231,-117.059075,"Tetrachloroethylene","TEDLAR-BAG-24-HR-SAMPLE - GC - ELECTRON CAPTURE DETECTOR",1987,1.009538,0.97065,"California"
"1802",37.348497,-121.894898,"Acrolein - Unverified","6L Pressurized Canister - Precon Saturn GC/MS",2017,1.008,0.589635,"California"
"1803",38.84846,-122.75797,"Mercury PM10 LC","R&P FRM PM2.5 mod for PM10 - X-ray Fluorescence",2017,1,0,"California"
"1804",38.84846,-122.75797,"Vanadium PM10 LC","R&P FRM PM2.5 mod for PM10 - X-ray Fluorescence",2017,1,0,"California"
"1805",38.77453,-122.6995,"Vanadium PM10 LC","R&P FRM PM2.5 mod for PM10 - X-ray Fluorescence",2017,1,0,"California"
"1806",38.77453,-122.6995,"Selenium PM10 LC","R&P FRM PM2.5 mod for PM10 - X-ray Fluorescence",2017,1,0,"California"
"1807",38.77453,-122.6995,"Rubidium PM10 LC","R&P FRM PM2.5 mod for PM10 - X-ray Fluorescence",2017,1,0,"California"
"1808",38.84846,-122.75797,"Yttrium PM10 LC","R&P FRM PM2.5 mod for PM10 - X-ray Fluorescence",2017,1,0,"California"
"1809",38.77453,-122.6995,"Mercury PM10 LC","R&P FRM PM2.5 mod for PM10 - X-ray Fluorescence",2017,1,0,"California"
"1810",37.765946,-122.399044,"Methyl ethyl ketone","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,0.999333,0.326037,"California"
"1811",37.687526,-121.784217,"Methyl ethyl ketone","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,0.997143,0.131427,"California"
"1812",38.945741,-119.967959,"Nitrate PM10 STP","HI-VOL-SA/GMW1200 - ION CHROMATOGRAPH CONDUCTIMETRIC",1987,0.99322,0.566558,"California"
"1813",32.789561,-116.944222,"Ethylbenzene","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.992,0.429325,"California"
"1814",36.332179,-119.291228,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",1987,0.985594,1.032072,"California"
"1815",31.768291,-106.50126,"SO2 max 5-min avg","INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE",2017,0.981042,0.752484,"Texas"
"1816",31.783333,-106.523056,"Lead (TSP) STP","HI-VOL - ATOMIC ABSORPTION",1987,0.978333,1.009472,"Texas"
"1817",37.6849,-121.7659,"Carbon monoxide","",1987,0.977201,0.547982,"California"
"1818",36.332179,-119.291228,"Carbon monoxide","",1987,0.97589,0.738287,"California"
"1819",30.354436,-97.760255,"Sulfur dioxide","INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE",2017,0.961404,0.973535,"Texas"
"1820",33.0928,-86.8072,"SO2 max 5-min avg","Instrumental - Ultraviolet Fluorescence API 100 EU",2017,0.959211,9.075047,"Alabama"
"1821",39.338504,-120.171291,"Ambient Max Temperature","R & P Model 2025 PM-2.5 FEM Sequential Air Sampler - Electronic",2017,0.955556,3.780248,"California"
"1822",29.767997,-95.220582,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",1987,0.954731,0.935584,"Texas"
"1823",37.950741,-121.268523,"Iron (TSP) STP","Lo-Vol-Xontech 920 or 924 Teflon - ICP/Mass Spectrometer",2017,0.948571,0.469552,"California"
"1824",37.348497,-121.894898,"Dichloromethane","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,0.9472,0.346692,"California"
"1825",42.786109,-82.527801,"Sulfur dioxide","",2017,0.945238,1.061529,"Michigan"
"1826",35.356092,-119.041209,"o-Xylene","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.944,1.00781,"California"
"1827",32.631231,-117.059075,"o-Xylene","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.944,0.591676,"California"
"1828",32.676186,-115.484144,"OC3 CSN_Rev Unadjusted PM2.5 LC","URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE_A",2017,0.933333,0.42873,"California"
"1829",38.310942,-122.296189,"Carbon monoxide","",1987,0.930897,0.757861,"California"
"1830",32.744981,-96.781883,"Nickel (TSP) STP","HI-VOL - ATOMIC ABSORPTION",1987,0.923571,1.308185,"Texas"
"1831",29.275381,-98.311692,"Nitric oxide (NO)","INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE",2017,0.913546,4.318191,"Texas"
"1832",42.386811,-83.270506,"UV Carbon PM2.5 STP","Magee Scientific TAPI M633 Aethalometer - Optical absorption",2017,0.898627,1.028286,"Michigan"
"1833",31.653074,-97.070698,"Sulfur dioxide","INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE",2017,0.896296,0.676551,"Texas"
"1834",32.676186,-115.484144,"EC CSN_Rev Unadjusted PM2.5 LC TOR","URG 3000N w/Pall Quartz filter and Cyclone Inlet - EC1+EC2+EC3-(OP(TOR))=(88383+88384+88385-88378))",2017,0.893333,0.696385,"California"
"1835",38.310942,-122.296189,"Methyl ethyl ketone","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,0.886286,0.250278,"California"
"1836",37.743065,-122.169935,"Methyl ethyl ketone","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,0.88,0.21671,"California"
"1837",38.102507,-122.237976,"Sulfur dioxide","INSTRUMENTAL - PULSED FLUORESCENT",2017,0.878495,0.427203,"California"
"1838",32.631231,-117.059075,"Acrolein - Unverified","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.876,0.402716,"California"
"1839",37.814781,-122.282347,"SO2 max 5-min avg","INSTRUMENTAL - PULSED FLUORESCENT",2017,0.868362,1.177183,"California"
"1840",42.395037,-83.234929,"Carbon monoxide","",1987,0.865,0.834496,"Michigan"
"1841",42.357808,-83.096033,"Carbon monoxide","",1987,0.857705,0.590981,"Michigan"
"1842",38.015136,-122.689531,"Black carbon PM2.5 STP","Magee Scientific TAPI M633 Aethalometer - Optical absorption",2017,0.856461,1.728453,"California"
"1843",38.006311,-121.641918,"Nitric oxide (NO)","INSTRUMENTAL - CHEMILUMINESCENCE",2017,0.855739,1.301605,"California"
"1844",32.791194,-116.942092,"Dichloromethane","TEDLAR-BAG-24-HR-SAMPLE - GC - ELECTRON CAPTURE DETECTOR",1987,0.84,0.69691,"California"
"1845",29.733726,-95.257593,"Sulfur dioxide","INSTRUMENTAL - PULSED FLUORESCENT",2017,0.838636,2.558889,"Texas"
"1846",37.687526,-121.784217,"o-Xylene","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,0.832,0.816183,"California"
"1847",36.813561,-119.741255,"Carbon monoxide","",1987,0.830012,0.83429,"California"
"1848",37.948172,-122.364852,"Sulfur dioxide","",2017,0.83,0.397308,"California"
"1849",38.006311,-121.641918,"Benzene","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,0.828,0.383969,"California"
"1850",38.012816,-122.134467,"Ethylbenzene","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,0.826286,0.430757,"California"
"1851",38.667126,-121.251338,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",1987,0.824482,1.04627,"California"
"1852",29.623889,-95.474167,"Sulfur dioxide","INSTRUMENTAL - PULSED FLUORESCENT",2017,0.824444,2.158667,"Texas"
"1853",34.475267,-120.189871,"Nitric oxide (NO)","INSTRUMENTAL - CHEMILUMINESCENCE",1987,0.824067,1.769735,"California"
"1854",37.936013,-122.026154,"Sulfur dioxide","INSTRUMENTAL - PULSED FLUORESCENT",2017,0.823934,0.496506,"California"
"1855",34.452209,-120.421549,"Sulfur dioxide","INSTRUMENTAL - PULSED FLUORESCENT",1987,0.82385,0.725034,"California"
"1856",37.936013,-122.026154,"Sulfur dioxide","",2017,0.820455,0.319899,"California"
"1857",38.012816,-122.134467,"Methyl ethyl ketone","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,0.82,0.252476,"California"
"1858",38.05492,-122.233229,"Methyl ethyl ketone","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,0.816571,0.257075,"California"
"1859",34.87213,-120.377554,"Nitric oxide (NO)","INSTRUMENTAL - CHEMILUMINESCENCE",1987,0.812636,2.870472,"California"
"1860",42.270009,-83.162585,"m/p Xylene","6L SUBATM SS CANISTER - ENTECH PRECONCENTRATOR GC/MS",2017,0.811429,1.139547,"Michigan"
"1861",32.631231,-117.059075,"Carbon monoxide","",1987,0.803737,0.582638,"California"
"1862",39.761538,-121.84162,"Ethylbenzene","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.8,0,"California"
"1863",34.276362,-118.683757,"Ethylbenzene","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.8,0,"California"
"1864",38.745726,-121.266312,"Ethylbenzene","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.8,0,"California"
"1865",36.59745,-119.504569,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",1987,0.793206,0.521961,"California"
"1866",36.999571,-121.574684,"Carbon monoxide","",1987,0.792095,0.498681,"California"
"1867",37.950741,-121.268523,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",1987,0.790845,1.071024,"California"
"1868",42.51334,-83.005971,"Carbon monoxide","",1987,0.790732,0.861992,"Michigan"
"1869",37.936013,-122.026154,"Sulfur dioxide","",2017,0.790667,0.46498,"California"
"1870",42.305871,-83.149646,"Ethylene dichloride","CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC",1987,0.79,1.491002,"Michigan"
"1871",38.006311,-121.641918,"Methyl ethyl ketone","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,0.788571,0.180243,"California"
"1872",40.451542,-122.301115,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",1987,0.787595,0.755114,"California"
"1873",34.445275,-119.795139,"Carbon monoxide","",1987,0.787349,0.426484,"California"
"1874",38.102507,-122.237976,"Methyl ethyl ketone","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,0.786286,0.179256,"California"
"1875",42.51334,-83.005971,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",1987,0.784974,1.099563,"Michigan"
"1876",32.783462,-96.797501,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",1987,0.784959,0.99225,"Texas"
"1877",36.999571,-121.574684,"Carbon monoxide","INSTRUMENTAL - NONDISPERSIVE INFRARED",1987,0.784224,0.636428,"California"
"1878",34.471378,-120.221816,"Std Dev Vt Wind Speed","INSTRUMENTAL - ARITHMETIC STANDARD DEVIATION",1987,0.774684,0.387509,"California"
"1879",42.270009,-83.162585,"Sulfur dioxide","Instrumental - Ultraviolet Fluorescence API 100 EU",2017,0.773152,2.395107,"Michigan"
"1880",37.936013,-122.026154,"Methyl ethyl ketone","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,0.77,0.225931,"California"
"1881",27.804505,-97.431582,"Sulfur dioxide","INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE",2017,0.767409,0.712757,"Texas"
"1882",42.463063,-83.183199,"Carbon monoxide","",1987,0.763115,0.747004,"Michigan"
"1883",32.676186,-115.484144,"Acrolein - Unverified","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.756,0.419142,"California"
"1884",27.832409,-97.55538,"SO2 max 5-min avg","INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE",2017,0.753367,0.481526,"Texas"
"1885",38.71209,-121.38109,"Carbon monoxide","",1987,0.751802,1.078765,"California"
"1886",34.475267,-120.189871,"Sulfur dioxide","INSTRUMENTAL - ULTRA VIOLET STIMULATED FLUORESCNC",1987,0.742476,0.967866,"California"
"1887",32.378682,-94.711811,"SO2 max 5-min avg","INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE",2017,0.74212,2.354412,"Texas"
"1888",39.761538,-121.84162,"Acrolein - Unverified","6L Pressurized Canister - Precon Saturn GC/MS",2017,0.738,0.399462,"California"
"1889",39.761538,-121.84162,"Total Nitrate PM2.5 LC","Met One SASS Nylon - Ion Chromatography",2017,0.737273,0.497656,"California"
"1890",34.445275,-119.795139,"Sulfur dioxide","INSTRUMENTAL - PULSED FLUORESCENT",1987,0.735294,2.613882,"California"
"1891",32.4702,-94.4815,"Sulfur dioxide","",2017,0.723256,0.935027,"Texas"
"1892",33.485556,-86.915,"Zinc (TSP) STP","HI-VOL - EMISSION SPECTRA ICAP",1987,0.7188,0.670226,"Alabama"
"1893",32.4702,-94.4815,"Sulfur dioxide","INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE",2017,0.718333,1.791496,"Texas"
"1894",42.289449,-83.153435,"Chloromethane","6L SUBATM SS CANISTER - ENTECH PRECONCENTRATOR GC/MS",2017,0.710833,0.106725,"Michigan"
"1895",38.403765,-122.818294,"Ethylbenzene","SS 6L Pressurized Canister - Cryogenic Precon GC/MS",2017,0.693714,0.622009,"California"
"1896",34.712206,-118.140073,"Carbon monoxide","",1987,0.693185,0.63531,"California"
"1897",42.283069,-83.161145,"Chloromethane","6L SUBATM SS CANISTER - ENTECH PRECONCENTRATOR GC/MS",2017,0.692308,0.219171,"Michigan"
